id,address,x,y,z,stay,timestamp,bs_address,sample_time,sample_batch
4071,03D2C30A,-1.784178001192162,4.611123495138887,0.8,0,1666582987749,01370022,"2022-10-24,11:43:07",40
4072,03D2C30A,-1.7740210303092294,4.473783808956719,0.8,0,1666582987869,01370022,"2022-10-24,11:43:08",40
4073,03D2C30A,-1.7572071922101837,4.3095583529315,0.8,0,1666582988009,01370022,"2022-10-24,11:43:08",40
4074,03D2C30A,-1.7747248087509304,4.140147141700172,0.8,0,1666582988142,01370022,"2022-10-24,11:43:08",40
4075,03D2C30A,-1.7900744668039716,3.974130528105818,0.8,0,1666582988269,01370022,"2022-10-24,11:43:08",40
4076,03D2C30A,-1.8051799799629147,3.785150921372133,0.8,0,1666582988409,01370022,"2022-10-24,11:43:08",40
4077,03D2C30A,-1.7915262665936615,3.639790782694457,0.8,0,1666582988519,01370022,"2022-10-24,11:43:08",40
4078,03D2C30A,-1.7691700319377153,3.4504603803298464,0.8,0,1666582988659,01370022,"2022-10-24,11:43:08",40
4079,03D2C30A,-1.7458300573753476,3.2854178674850734,0.8,0,1666582988779,01370022,"2022-10-24,11:43:08",40
4080,03D2C30A,-1.7158520096921523,3.103448107530019,0.8,0,1666582988909,01370022,"2022-10-24,11:43:09",40
4081,03D2C30A,-1.6839161391808835,2.933183584135062,0.8,0,1666582989029,01370022,"2022-10-24,11:43:09",40
4082,03D2C30A,-1.2952501485648997,1.4194340202426958,0.8,0,1666582989809,01370022,"2022-10-24,11:43:10",40
4083,03D2C30A,-1.505399398005532,-1.4722939557291868,0.8,0,1666582990979,01370022,"2022-10-24,11:43:11",40
4084,03D2C30A,-1.505399398005532,-1.4722939557291868,0.8,1,1666582991109,01370022,"2022-10-24,11:43:11",40
4085,03D2C30A,-1.5019595748110437,-1.7253535481663982,0.8,0,1666582991229,01370022,"2022-10-24,11:43:11",40
4086,03D2C30A,-1.5696065490631097,-1.9621604529770187,0.8,0,1666582991349,01370022,"2022-10-24,11:43:11",40
4087,03D2C30A,-1.4455867478573523,-2.1450606399119603,0.8,0,1666582991489,01370022,"2022-10-24,11:43:11",40
4088,03D2C30A,-1.4455867478573523,-2.1450606399119603,0.8,1,1666582991599,01370022,"2022-10-24,11:43:11",40
4089,03D2C30A,-1.4343836421319658,-2.426158509173584,0.8,0,1666582991719,01370022,"2022-10-24,11:43:11",40
4090,03D2C30A,-1.321902792393549,-2.5395004395075995,0.8,0,1666582991859,01370022,"2022-10-24,11:43:12",40
4091,03D2C30A,-1.2331360642686102,-2.622259785811026,0.8,0,1666582991979,01370022,"2022-10-24,11:43:12",40
4092,03D2C30A,-1.0096868064127915,-3.3539822642903676,0.8,0,1666582992359,01370022,"2022-10-24,11:43:12",40
4093,03D2C30A,-0.9236220071149128,-3.5810107723755404,0.8,0,1666582992479,01370022,"2022-10-24,11:43:12",40
4094,03D2C30A,-0.8312574476053767,-3.6925819007082974,0.8,0,1666582992599,01370022,"2022-10-24,11:43:12",40
4095,03D2C30A,-0.7393458562832969,-3.6930690646198987,0.8,0,1666582992719,01370022,"2022-10-24,11:43:12",40
4096,03D2C30A,-0.7393458562832969,-3.6930690646198987,0.8,1,1666582992859,01370022,"2022-10-24,11:43:13",40
4097,03D2C30A,-0.6575109527971748,-3.6935028185253023,0.8,0,1666582992979,01370022,"2022-10-24,11:43:13",40
4098,03D2C30A,-0.6049137483506426,-3.6937816022944534,0.8,0,1666582993099,01370022,"2022-10-24,11:43:13",40
4099,03D2C30A,-0.4578565482465917,-3.69456105741868,0.8,0,1666582993239,01370022,"2022-10-24,11:43:13",40
4100,03D2C30A,-0.4377140919666145,-3.6946678195544393,0.8,0,1666582993389,01370022,"2022-10-24,11:43:13",40
4101,03D2C30A,-0.43481870387486765,-3.694683166134431,0.8,0,1666582993509,01370022,"2022-10-24,11:43:13",40
4102,03D2C30A,-0.31897746364555957,-3.695297165640947,0.8,0,1666582993629,01370022,"2022-10-24,11:43:13",40
4103,03D2C30A,-0.18985829379795227,-3.6959815428662877,0.8,0,1666582993759,01370022,"2022-10-24,11:43:13",40
4104,03D2C30A,-0.07938498815862882,-3.6965670904226795,0.8,0,1666582993869,01370022,"2022-10-24,11:43:14",40
4105,03D2C30A,0.05353896513641221,-3.6972716343447383,0.8,0,1666582993999,01370022,"2022-10-24,11:43:14",40
4106,03D2C30A,0.18691076175086163,-3.697978551994638,0.8,0,1666582994129,01370022,"2022-10-24,11:43:14",40
4107,03D2C30A,0.326581030373446,-3.6987188537717897,0.8,0,1666582994269,01370022,"2022-10-24,11:43:14",40
4108,03D2C30A,0.4307404949867406,-3.6992709357397047,0.8,0,1666582994389,01370022,"2022-10-24,11:43:14",40
4109,03D2C30A,0.524985678508326,-3.699770468514554,0.8,0,1666582994529,01370022,"2022-10-24,11:43:14",40
4110,03D2C30A,0.5922583108870345,-3.7001270372374093,0.8,0,1666582994659,01370022,"2022-10-24,11:43:14",40
4111,03D2C30A,0.6473315707925522,-3.7004189449754246,0.8,0,1666582994799,01370022,"2022-10-24,11:43:15",40
4112,03D2C30A,0.6899883396699362,-3.7006450409235376,0.8,0,1666582994949,01370022,"2022-10-24,11:43:15",40
4113,03D2C30A,0.7126658171186229,-3.7007652395672586,0.8,0,1666582995089,01370022,"2022-10-24,11:43:15",40
4114,03D2C30A,0.718703225793548,-3.7007972399665956,0.8,0,1666582995209,01370022,"2022-10-24,11:43:15",40
4115,03D2C30A,0.7250711842385238,-3.700830992396516,0.8,0,1666582995349,01370022,"2022-10-24,11:43:15",40
4116,03D2C30A,0.7237569030375246,-3.7008240262417407,0.8,0,1666582995489,01370022,"2022-10-24,11:43:15",40
4117,03D2C30A,0.7187093484852616,-3.7007972724190252,0.8,0,1666582995639,01370022,"2022-10-24,11:43:15",40
4118,03D2C30A,0.7038983709842404,-3.700718769004709,0.8,0,1666582995759,01370022,"2022-10-24,11:43:15",40
4119,03D2C30A,0.8158469270775148,-3.701312135909797,0.8,0,1666582995889,01370022,"2022-10-24,11:43:16",40
4120,03D2C30A,0.9224634549645687,-3.701877241181283,0.8,0,1666582996009,01370022,"2022-10-24,11:43:16",40
4121,03D2C30A,1.0217627422808517,-3.702403562492147,0.8,0,1666582996119,01370022,"2022-10-24,11:43:16",40
4122,03D2C30A,1.1221076363355964,-3.702935425888197,0.8,0,1666582996229,01370022,"2022-10-24,11:43:16",40
4123,03D2C30A,1.2428490409459654,-3.703575397997439,0.8,0,1666582996359,01370022,"2022-10-24,11:43:16",40
4124,03D2C30A,1.2428490409459654,-3.703575397997439,0.8,1,1666582996499,01370022,"2022-10-24,11:43:16",40
4125,03D2C30A,1.3555013076207034,-3.7041724948172696,0.8,0,1666582996639,01370022,"2022-10-24,11:43:16",40
4126,03D2C30A,1.4675767491922933,-3.7047665342602287,0.8,0,1666582996769,01370022,"2022-10-24,11:43:16",40
4127,03D2C30A,1.554296221855199,-3.705226178108265,0.8,0,1666582996899,01370022,"2022-10-24,11:43:17",40
4128,03D2C30A,1.554296221855199,-3.705226178108265,0.8,1,1666582997019,01370022,"2022-10-24,11:43:17",40
4129,03D2C30A,1.653883341680583,-3.705754025033135,0.8,0,1666582997142,01370022,"2022-10-24,11:43:17",40
4130,03D2C30A,1.6913567206020472,-3.705952647182895,0.8,0,1666582997269,01370022,"2022-10-24,11:43:17",40
4131,03D2C30A,1.720150286221612,-3.706105263255084,0.8,0,1666582997399,01370022,"2022-10-24,11:43:17",40
4132,03D2C30A,1.7405497635106006,-3.7062133876930115,0.8,0,1666582997529,01370022,"2022-10-24,11:43:17",40
4133,03D2C30A,1.8704224245801608,-3.7069017586880797,0.8,0,1666582997659,01370022,"2022-10-24,11:43:17",40
4134,03D2C30A,2.0039506214615272,-3.707609505314659,0.8,0,1666582997789,01370022,"2022-10-24,11:43:17",40
4135,03D2C30A,2.1522777995190125,-3.7083956917707943,0.8,0,1666582997929,01370022,"2022-10-24,11:43:18",40
4136,03D2C30A,2.2688541066570305,-3.7090135873916674,0.8,0,1666582998039,01370022,"2022-10-24,11:43:18",40
4137,03D2C30A,2.395041001692483,-3.709682422524364,0.8,0,1666582998159,01370022,"2022-10-24,11:43:18",40
4138,03D2C30A,2.4266161112659823,-3.709849781762386,0.8,0,1666582998279,01370022,"2022-10-24,11:43:18",40
4139,03D2C30A,2.452416137531614,-3.68513244040765,0.8,0,1666582998389,01370022,"2022-10-24,11:43:18",40
4140,03D2C30A,2.4776005556778573,-3.595047606666722,0.8,0,1666582998519,01370022,"2022-10-24,11:43:18",40
4141,03D2C30A,2.496065088140486,-3.498745596257584,0.8,0,1666582998649,01370022,"2022-10-24,11:43:18",40
4142,03D2C30A,2.5078924411297887,-3.3867306195754403,0.8,0,1666582998790,01370022,"2022-10-24,11:43:18",40
4143,03D2C30A,2.5129592273557138,-3.2971639525473777,0.8,0,1666582998899,01370022,"2022-10-24,11:43:19",40
4144,03D2C30A,2.5781156505079896,-3.3368970697423026,0.8,0,1666582999029,01370022,"2022-10-24,11:43:19",40
4145,03D2C30A,2.6299156163127413,-3.378096374772611,0.8,0,1666582999142,01370022,"2022-10-24,11:43:19",40
4146,03D2C30A,2.6832734633535913,-3.43310895557551,0.8,0,1666582999270,01370022,"2022-10-24,11:43:19",40
4147,03D2C30A,2.6832734633535913,-3.43310895557551,0.8,1,1666582999409,01370022,"2022-10-24,11:43:19",40
4148,03D2C30A,2.7667272373159784,-3.3995273861675055,0.8,0,1666582999529,01370022,"2022-10-24,11:43:19",40
4149,03D2C30A,2.792648930366523,-3.4651473825706263,0.8,0,1666582999640,01370022,"2022-10-24,11:43:19",40
4150,03D2C30A,2.816543618581137,-3.544071922500734,0.8,0,1666582999769,01370022,"2022-10-24,11:43:19",40
4151,03D2C30A,2.832267841998188,-3.6283172048124923,0.8,0,1666582999900,01370022,"2022-10-24,11:43:20",40
4152,03D2C30A,2.838105079812406,-3.707593065049546,0.8,0,1666583000020,01370022,"2022-10-24,11:43:20",40
4153,03D2C30A,2.8404455291259656,-3.7120432239065204,0.8,0,1666583000150,01370022,"2022-10-24,11:43:20",40
4154,03D2C30A,2.840755447352563,-3.712044866582633,0.8,0,1666583000290,01370022,"2022-10-24,11:43:20",40
4155,03D2C30A,2.840755447352563,-3.712044866582633,0.8,1,1666583001300,01370022,"2022-10-24,11:43:21",40
4156,03D2C30A,2.9513251386045374,-3.7126309250168306,0.8,0,1666583001430,01370022,"2022-10-24,11:43:21",40
4157,03D2C30A,3.081843773016295,-3.713322719898872,0.8,0,1666583001542,01370022,"2022-10-24,11:43:21",40
4158,03D2C30A,3.182007998921055,-3.6551653850635026,0.8,0,1666583001660,01370022,"2022-10-24,11:43:21",40
4159,03D2C30A,3.1406300353270087,-3.5612119154517115,0.8,0,1666583001800,01370022,"2022-10-24,11:43:22",40
4160,03D2C30A,3.0979486188893395,-3.4659286694399616,0.8,0,1666583001942,01370022,"2022-10-24,11:43:22",40
4161,03D2C30A,3.0979486188893395,-3.4659286694399616,0.8,1,1666583002550,01370022,"2022-10-24,11:43:22",40
4162,03D2C30A,3.1559608835813258,-3.4191155819575703,0.8,0,1666583002680,01370022,"2022-10-24,11:43:22",40
4163,03D2C30A,3.1322818148804576,-3.0914221061461054,0.8,0,1666583002930,01370022,"2022-10-24,11:43:23",40
4164,03D2C30A,3.197746148859964,-2.7324705883172173,0.8,0,1666583003200,01370022,"2022-10-24,11:43:23",40
4165,03D2C30A,3.317564828170137,-1.9083818053266977,1,0,1666583003700,01370022,"2022-10-24,11:43:23",40
4166,03D2C30A,3.308747275076985,-1.6996434957001576,1,0,1666583003830,01370022,"2022-10-24,11:43:24",40
4167,03D2C30A,3.303325747039909,-1.5294079360862196,1,0,1666583003942,01370022,"2022-10-24,11:43:24",40
4168,03D2C30A,3.303325747039909,-1.5294079360862196,1,1,1666583004050,01370022,"2022-10-24,11:43:24",40
4169,03D2C30A,3.32420154576211,-1.3654043385875805,1,0,1666583004190,01370022,"2022-10-24,11:43:24",40
4170,03D2C30A,3.32420154576211,-1.3654043385875805,1,1,1666583004330,01370022,"2022-10-24,11:43:24",40
4171,03D2C30A,3.32420154576211,-1.3654043385875805,1,1,1666583004450,01370022,"2022-10-24,11:43:24",40
4172,03D2C30A,3.32420154576211,-1.3654043385875805,1,1,1666583004580,01370022,"2022-10-24,11:43:24",40
4173,03D2C30A,3.3586320527653695,-1.0949127953714888,1,0,1666583004730,01370022,"2022-10-24,11:43:24",40
4174,03D2C30A,3.309989255602554,-0.9412765592522968,1,0,1666583004840,01370022,"2022-10-24,11:43:25",40
4175,03D2C30A,3.2625538578124305,-0.7817868320512569,1,0,1666583004960,01370022,"2022-10-24,11:43:25",40
4176,03D2C30A,3.2625538578124305,-0.7817868320512569,1,1,1666583005080,01370022,"2022-10-24,11:43:25",40
4177,03D2C30A,3.2659517660230692,-0.63851427105224,1,0,1666583005200,01370022,"2022-10-24,11:43:25",40
4178,03D2C30A,3.2007085630343997,-0.44437897962759193,1,0,1666583005350,01370022,"2022-10-24,11:43:25",40
4179,03D2C30A,3.1874323431335854,-0.27548934099777395,1,0,1666583005470,01370022,"2022-10-24,11:43:25",40
4180,03D2C30A,3.1739295953858324,-0.105827557746413,1,0,1666583005590,01370022,"2022-10-24,11:43:25",40
4181,03D2C30A,3.1600146033926855,0.06586560511085446,1,0,1666583005710,01370022,"2022-10-24,11:43:25",40
4182,03D2C30A,3.108607994787788,0.2606895507957335,1,0,1666583005850,01370022,"2022-10-24,11:43:26",40
4183,03D2C30A,3.0517357847362936,0.4599082537943759,1,0,1666583005990,01370022,"2022-10-24,11:43:26",40
4184,03D2C30A,2.9943851983257064,0.6480355476575538,1,0,1666583006120,01370022,"2022-10-24,11:43:26",40
4185,03D2C30A,2.9326517845908064,0.838950628026734,1,0,1666583006250,01370022,"2022-10-24,11:43:26",40
4186,03D2C30A,2.872040407462654,1.0170263547461251,1,0,1666583006370,01370022,"2022-10-24,11:43:26",40
4187,03D2C30A,2.807874203604211,1.196732020967657,1,0,1666583006490,01370022,"2022-10-24,11:43:26",40
4188,03D2C30A,2.656699803383413,1.5727916220533487,1,0,1666583006730,01370022,"2022-10-24,11:43:26",40
4189,03D2C30A,2.585325118641867,1.7889602083231269,1,0,1666583006860,01370022,"2022-10-24,11:43:27",40
4190,03D2C30A,2.511995130963637,2.0068571824708674,1,0,1666583006990,01370022,"2022-10-24,11:43:27",40
4191,03D2C30A,2.4363816726450085,2.226761125522091,1,0,1666583007120,01370022,"2022-10-24,11:43:27",40
4192,03D2C30A,2.3645537972249464,2.4311947242604544,1,0,1666583007240,01370022,"2022-10-24,11:43:27",40
4193,03D2C30A,2.2905691316322376,2.6370530118024362,1,0,1666583007360,01370022,"2022-10-24,11:43:27",40
4194,03D2C30A,2.220786679239156,2.8266775285745953,1,0,1666583007470,01370022,"2022-10-24,11:43:27",40
4195,03D2C30A,2.1349835481931323,3.052786817247703,1,0,1666583007600,01370022,"2022-10-24,11:43:27",40
4196,03D2C30A,2.0523557514812922,3.3263110269337015,0.8,0,1666583007750,01370022,"2022-10-24,11:43:27",40
4197,03D2C30A,1.954777228481092,3.5556313560073143,1,0,1666583007880,01370022,"2022-10-24,11:43:28",40
4198,03D2C30A,1.83987147003964,3.8008662903065447,1,0,1666583008020,01370022,"2022-10-24,11:43:28",40
4199,03D2C30A,1.7667541841908925,4.047674586463938,0.8,0,1666583008150,01370022,"2022-10-24,11:43:28",40
